Gladiolaceae = Iridaceae = Asparagales
Glaucidiaceae = Ranunculaceae = Ranunculales
Glechomaceae = Lamiaceae = Lamiales
Gleicheniaceae = Gleicheniales
Glinaceae = Molluginaceae = Caryophyllales
Globulariaceae = Plantaginaceae = Lamiales
Glyceriaceae = Poaceae = Poales
Gnaphaliaceae = Asteraceae = Asterales
Gnetaceae = Gnetales
Gnidiaceae = Thymelaeaceae = Malvales
Goetzeaceae = Solanaceae = Solanales
Gomortegaceae = Laurales
Gomphiaceae = Ochnaceae = Malpighiales
Gomphrenaceae = Amaranthaceae = Caryophyllales
Gonystylaceae = Thymelaeaceae = Malvales
Goodeniaceae = Asterales
Gordoniaceae = Theaceae = Ericales
Gouaniaceae = Rhamnaceae = Rosales
Goupiaceae = Malpighiales
Gramineae = Poales
Grammitidaceae = Polypodiaceae = Polypodiales-eupolypod I
Gratiolaceae = Plantaginaceae = Lamiales
Grewiaceae = Malvaceae = Malvales
Greyiaceae = Francoaceae = Geraniales
Grielaceae = Neuradaceae = Malvales
Grindeliaceae = Asteraceae = Asterales
Griseliniaceae = Apiales
Gronoviaceae = Loasaceae = Cornales
Grossulariaceae = Saxifragales
Grubbiaceae = Cornales
Guaiacanaceae = Ebenaceae = Ericales
Guamatelaceae = Crossosomatales
Guettardaceae = Rubiaceae = Gentianales
Gunneraceae = Gunnerales
Gustaviaceae = Lecythidaceae = Ericales
Guttiferae = Clusiaceae = Malpighiales
Gymnogrammitidaceae = Polypodiaceae = Polypodiales-eupolypod I
Gyrocarpaceae = Hernandiaceae = Laurales
Gyrostemonaceae = Brassicales

Hachetteaceae = Balanophoraceae = Santalales
Haemanthaceae = Amaryllidaceae = Asparagales
Haemodoraceae = Commelinales
Halesiaceae = Styracaceae = Ericales
Halleriaceae = Stilbaceae = Lamiales
Halocarpaceae = Podocarpaceae = Cupressales
Halophilaceae = Hydrocharitaceae = Alismatales
Halophytaceae = Caryophyllales
Haloragaceae = Saxifragales
Hamamelidaceae = Saxifragales
Hameliaceae = Rubiaceae = Gentianales
Hanguanaceae = Commelinales
Haptanthaceae = Buxaceae = Buxales
Harmandiaceae = Aptandraceae = Santalales
Hebenstretiaceae = Scrophulariaceae = Lamiales
Hectorellaceae = Montiaceae = Caryophyllales
Hederaceae = Araliaceae = Apiales
Hedyosmaceae = Chloranthaceae = Chloranthales
Hedyotidaceae = Rubiaceae = Gentianales
Hedysaraceae = Fabaceae = Fabales
Heisteriaceae = Erythropalaceae = Santalales
Heleniaceae = Asteraceae = Asterales
Heliamphoraceae = Sarraceniaceae = Ericales
Helianthaceae = Asteraceae = Asterales
Helianthemaceae = Cistaceae = Malvales
Helichrysaceae = Asteraceae = Asterales
Heliconiaceae = Zingiberales
Helicteraceae = Malvaceae = Malvales
Heliotropiaceae = Boraginales
Helleboraceae = Ranunculaceae = Ranunculales
Helmithostachyaceae = Ophioglossaceae = Ophioglossales
Heloniadaceae = Melanthiaceae = Liliales
Helosidaceae = Balanophoraceae = Santalales
Helwingiaceae = Aquifoliales
Hemerocallidaceae = Asphodelaceae = Asparagales
Hemidictyaceae = Polypodiales-eupolypod II
Hemionotidaceae = Pteridaceae = Polypodiales
Hemimeridaceae = Scrophulariaceae = Lamiales
Hemiphylacaceae = Asparagaceae = Asparagales
Henriqueziaceae = Rubiaceae = Gentianales
Henslowiaceae = Crypteroniaceae = Myrtales
Hermanniaceae = Malvaceae = Malvales
Hernandiaceae = Laurales
Herniariaceae = Caryophyllaceae = Caryophyllales
Herreriaceae = Asparagaceae = Asparagales
Hesperocallidaceae = Asparagaceae = Asparagales
Heterantheraceae = Pontederiaceae = Commelinales
Heteropyxidaceae = Myrtaceae = Myrtales
Heterostylaceae = Juncaginaceae = Alismatales
Hibbertiaceae = Dilleniaceae = Dilleniales
Hibiscaceae = Malvaceae = Malvales
Hilleriaceae = Petiveriaceae = Caryophyllales
Himantandraceae = Magnoliales
Hippocastanaceae = Sapindaceae = Sapindales
Hippocrateaceae = Celastraceae = Celastrales
Hippomanaceae = Euphorbiaceae = Malpighiales
Hippophaeaceae = Elaeagnaceae = Rosales
Hippuridaceae = Plantaginaceae = Lamiales
Hirtellaceae = Chrysobalanaceae = Malpighiales
Holacanthaceae = Simaroubaceae = Sapindales
Holcaceae = Poaceae = Poales
Homaliaceae = Salicaceae = Malpighiales
Hopkinsiaceae = Restionaceae = Poales
Hoplestigmataceae = Cordiaceae = Boraginales
Hordeaceae = Poaceae = Poales
Hornschuchiaceae = Annonaceae = Magnoliales
Hortensiaceae = Hydrangeaceae = Cornales
Hortoniaceae = Monimiaceae = Laurales
Hostaceae = Asparagaceae = Asparagales
Hottoniaceae = Primulaceae = Ericales
Houstoniaceae = Rubiaceae = Gentianales
Huaceae = Oxalidales
Huerteaceae = Tapisciaceae = Huerteales
Hugoniaceae = Linaceae = Malpighiales
Humbertiaceae = Convolvulaceae = Solanales
Humiriaceae = Malpighiales
Humulaceae = Cannabaceae = Rosales
Hyacinthaceae = Asparagaceae = Asparagales
Hydatellaceae = Nymphaeales
Hydnoraceae = Aristolochiaceae = Piperales
Hydrangeaceae = Cornales
Hydrastidaceae = Ranunculaceae = Ranunculales
Hydrillaceae = Hydrocharitaceae = Alismatales
Hydrocharitaceae = Alismatales
Hydroceraceae = Balsaminaceae = Ericales
Hydrocotylaceae = Araliaceae = Apiales
Hydrogetonaceae = Potamogetonaceae = Alismatales
Hydroleaceae = Solanales
Hydropeltidaceae = Cabombaceae = Nymphaeales
Hydrophylacaceae = Rubiaceae = Gentianales
Hydrophyllaceae = Boraginales
Hydrostachyaceae = Cornales
Hymenocardiaceae = Phyllanthaceae = Malpighiales
Hymenophyllaceae = Hymenophyllales
Hymenophyllopsidaceae = Cyatheaceae = Cyatheales
Hyoscyamaceae = Solanaceae = Solanales
Hypecoaceae = Papaveraceae = Ranunculales
Hyperantheraceae = Moringaceae = Brassicales
Hypericaceae = Malpighiales
Hypodematiaceae = Polypodiales-eupolypod I
Hypolepidaceae = Dennstaedtiaceae = Polypodiales
Hypopityaceae = Ericaceae = Ericales
Hypoxidaceae = Asparagales
Hypseocharitaceae = Geraniaceae = Geraniales

Icacinaceae = Icacinales
Idiospermaceae = Calycanthaceae = Laurales
Illecebraceae = Caryophyllaceae = Caryophyllales
Ilicaceae = Aquifoliaceae = Aquifoliales
Illiciaceae = Schisandraceae = Austrobaileyales
Illigeraceae = Hernandiaceae = Laurales
Impatientaceae = Balsaminaceae = Ericales
Imperatoriaceae = Apiaceae = Apiales
Inocarpaceae = Fabaceae = Fabales
Inulaceae = Asteraceae = Asterales
Iodaceae = Icacinaceae = Icacinales
Ionidiaceae = Violaceae = Malpighiales
Iriarteaceae = Arecaceae = Arecales
Iridaceae = Asparagales
Irvingiaceae = Malpighiales
Isatidaceae = Brassicaceae = Brassicales
Isnardiaceae = Onagraceae = Myrtales
Isoëtaceae = Lycopodiales
Isophysidaceae = Iridaceae = Asparagales
Iteaceae = Saxifragales
Ivaceae = Asteraceae = Asterales
Ixerbaceae = Strasburgeriaceae = Crossosomatales
Ixiaceae = Iridaceae = Asparagales
Ixioliriaceae = Asparagales
Ixonanthaceae = Malpighiales

Jalapaceae = Nyctaginaceae = Caryophyllales
Jamboliferaceae = Rutaceae = Sapindales
Japonoliriaceae = Petrosaviaceae = Petrosaviales
Jasionaceae = Campanulaceae = Asterales
Jasminiaceae = Oleaceae = Lamiales
Johnsoniaceae = Asphodelaceae = Asparagales
Joinvilleaceae = Poales
Juglandaceae = Fagales
Julianiaceae = Anacardiaceae = Sapindales
Juncaceae = Poales
Juncaginaceae = Alismatales
Juniperaceae = Cupressaceae = Cupressales
Jussiaeaceae = Onagraceae = Myrtales
Justiciaceae = Acanthaceae = Lamiales

Kadsuraceae = Schisandraceae = Austrobaileyales
Kaliphoraceae = Montiniaceae = Solanales
Kalmiaceae = Ericaceae = Ericales
Kaniaceae = Myrtaceae = Myrtales
Kasicarpaceae = fossil Sarbaicarpales, ??near "Hamamelidales"
Kewaceae = Caryophyllales
Kiggelariaceae = Achariaceae = Malpighiales
Kingdoniaceae = Circaeasteraceae = Ranunculales
Kingiaceae = Dasypogonaceae = Arecales
Kirengeshomaceae = Hydrangeaceae = Cornales
Kirkiaceae = Sapindales
Kobresiaceae = Cyperaceae = Poales
Koeberliniaceae = Brassicales
Koelreuteriaceae = Sapindaceae = Sapindales
Krameriaceae = Zygophyllales

Labiatae = Lamiales
Lacandoniaceae = Triuridaceae = Pandanales
Lachenaliaceae = Asparagaceae = Asparagales
Lacistemataceae = Malpighiales
Lactoridaceae = Aristolochiaceae = Piperales
Lactucaceae = Asteraceae = Asterales
Lagerstroemiaceae = Lythraceae = Myrtales
Lagoeciaceae = Apiaceae = Apiales
Laguraceae = Poaceae = Poales
Lamiaceae = Lamiales
Lanariaceae = Asparagales
Langsdorffiaceae = Balanophoraceae = Santalales
Lantanaceae = Verbenaceae = Lamiales
Lapageriaceae = Philesiaceae = Liliales
Lardizabalaceae = Ranunculales
Lasiaceae = Araceae = Alismatales
Lasiopetalaceae = Malvaceae = Malvales
Lauraceae = Laurales
Lawsoniaceae = Lythraceae = Myrtales
Laxmanniaceae = Asparagaceae = Asparagales
Lecythidaceae = Ericales
Ledaceae = Ericaceae = Ericales
Ledocarpaceae = Francoaceae = Geraniales
Leeaceae = Vitaceae = Vitales
Legnotidaceae = Rhizophoraceae = Malpighiales
Leguminosae = Fabaceae = Fabales
Leitneriaceae = Simaroubaceae = Sapindales
Lemnaceae = Araceae = Alismatales
Lennoaceae = Ehretiaceae = Boraginales
Lentibulariaceae = Lamiales
Lentiscaceae = Anacardiaceae = Sapindales
Leoniaceae = Violaceae = Malpighiales
Leonticaceae = Berberidaceae = Ranunculales
Lepidobotryaceae = Celastrales
Lepidocarpaceae = Proteaceae = Proteales
Lepidocaryaceae = Arecaceae = Arecales
Lepidocerataceae = Santalaceae = Santalales
Lepidothamnaceae = Podocarpaceae = Cupressales
Leptaulaceae = Cardiopteridaceae = Aquifoliales
Leptospermaceae = Myrtaceae = Myrtales
Lepturaceae = Poaceae = Poales
Lepuropetalaceae = Celastraceae = Celastrales
Leucojaceae = Amaryllidaceae = Asparagales
Leuctenbergiaceae = Cactaceae = Caryophyllales
Libocedraceae = Cupressaceae = Cupressales
Licaniaceae = Chrysobalanaceae = Malpighiales
Ligustraceae = Oleaceae = Lamiales
Lilaeaceae = Juncaginaceae = Alismatales
Liliaceae = Liliales
Limeaceae = Caryophyllales
Limnanthaceae = Brassicales
Limnocharitaceae = Alismataceae = Alismatales
Limnnopityaceae = Cupressaceae = Cupressales
Limodoraceae = Orchidaceae = Asparagales
Limoniaceae = Plumbaginaceae = Caryophyllales
Limosellaceae = Scrophulariaceae = Lamiales
Linaceae = Malpighiales
Linariaceae = Plantaginaceae = Lamiales
Lindenbergiaceae = Orobanchaceae = Lamiales
Linderniaceae = Lamiales
Lindleyaceae = Rosaceae = Rosales
Lindsaeaceae = Polypodiales
Linnaeaceae = Caprifoliaceae = Dipsacales
Liparidaceae = Orchidaceae = Asparagales
Lippayaceae = Rubiaceae = Gentianales
Liriaceae = Liliaceae = Liliales
Liriodendraceae = Magnoliaceae = Magnoliales
Lissocarpaceae = Ebenaceae = Ericales
Littorellaceae = Plantaginaceae = Lamiales
Loasaceae = Cornales
Lobeliaceae = Campanulaceae = Asterales
Loganiaceae = Gentianales
Loliaceae = Poaceae = Poales
Lomandraceae = Asparagaceae = Asparagales
Lomariopsidaceae = Polypodiales-eupolypod I
Lonchitidaceae = Polypodiales
Loniceraceae = Caprifoliaceae = Dipsacales
Lopeziaceae = Onagraceae = Myrtales
Lophiocarpaceae = Caryophyllales
Lophiolaceae = Nartheciaceae = Dioscoreales
Lophiraceae = Ochnaceae = Malpighiales
Lophophytaceae = Balanophoraceae = Santalales
Lophopyxidaceae = Malpighiales
Lophosoriaceae = Dicksoniaceae = Cyatheales
Loranthaceae = Santalales
Lotaceae = Fabaceae = Fabales
Lowiaceae = Zingiberales
Loxogrammaceae = Polypodiaceae = Polypodiales-eupolypod I
Loxsomataceae = Cyatheales
Lupulaceae = Cannabaceae = Rosales
Luxemburgiaceae = Ochnaceae = Malpighiales
Luzuriagaceae = Alstroemeriaceae = Liliales
Lychnidaceae = Caryophyllaceae = Caryophyllales
Lyciaceae = Solanaceae = Solanales
Lycopodiaceae = Lycopodiales
Lyginiaceae = Restionaceae = Poales
Lygodiaceae = Schizaeales
Lygodisodeaceae = Rubiaceae = Gentianales
Lysimachiaceae = Primulaceae = Ericales
Lythraceae = Myrtales

Macarisiaceae = Rhizophoraceae = Malpighiales
Macarthuriaceae = Caryophyllales
Mackinlayaceae = Apiaceae = Apiales
Madiaceae = Asteraceae = Asterales
Maesaceae = Primulaceae = Ericales
Magnoliaceae = Magnoliales
Malaceae = Rosaceae = Rosales
Malesherbiaceae = Passifloraceae = Malpighiales
Malortieaceae = Arecaceae = Arecales
Malpighiaceae = Malpighiales
Malvaceae = Malvales
Mangiaceae = Rhizophoraceae = Malpighiales
Manicariaceae = Arecaceae = Arecales
Mansoniaceae = Malvaceae = Malvales
Mapaniaceae = Cyperaceae = Poales
Marantaceae = Zingiberales
Marathraceae = Podostemaceae = Malpighiales
Marcgraviaceae = Ericales
Marsileaceae = Marsileales
Marattiaceae = Marattiales
Martyniaceae = Lamiales
Mastixiaceae = Nyssaceae = Cornales
Matoniaceae = Gleicheniales
Matricariaceae = Asteraceae = Asterales
Maundiaceae = Alismatales
Mayacaceae = Poales
Mazaceae = Lamiales
Medeolaceae = Liliaceae = Liliales
Medusagynaceae = Ochnaceae = Malpighiales
Medusandraceae = Peridiscaceae = Saxifragales
Melaleucaceae = Myrtaceae = Myrtales
Melampyraceae = Orobanchaceae = Lamiales
Melanophyllaceae = Torricelliaceae = Apiales
Melanthiaceae = Liliales
Melastomataceae = Myrtales
Meliaceae = Sapindales
Melianthaceae = Greyiaceae = Geraniales
Melicaceae = Poaceae = Poales
Meliosmaceae = Sabiaceae = Proteales
Melittidaceae = Lamiaceae = Lamiales
Melochiaceae = Malvaceae = Malvales
Memecylaceae = Melastomataceae = Myrtales
Mendonciaceae = Acanthaceae = Lamiales
Menispermaceae = Ranunculales
Menthaceae = Lamiaceae = Lamiales
Menyanthaceae = Asterales
Menzieziaceae = Ericaceae = Ericales
Mercurialaceae = Euphorbiaceae = Malpighiales
Merenderaceae = Colchicaceae = Liliales
Mesembryaceae = Aizoaceae = Caryophyllales
Mesembryanthemaceae = Aizoaceae = Caryophyllales
Mespilaceae = Rosaceae = Rosales
Metasequioaceae = Cupressaceae = Cupressales
Metaxyaceae = Cyatheales
Metteniusaceae = Metteniusales
Meyeniaceae = Acanthaceae = Lamiales
Miconiaceae = Melastomataceae = Myrtales
Micrantheaceae = Picrodendraceae = Malpighiales
Microbiotaceae = Cupressaceae = Cupressales
Microcachrydaceae = Podocarpaceae = Cupressales
Microcycadaceae = Zamiaceae = Cycadales
Microstrobaceae = Podocarpaceae = Cupressales
Microteaceae = Caryophyllales
Miliaceae = Poaceae = Poales
Milulaceae = Amaryllidaceae = Asparagales
Mimosaceae = Fabaceae = Fabales
Minuartiaceae = Caryophyllaceae = Caryophyllales
Mirabilidaceae = Nyctaginaceae = Caryophyllales
Misodendraceae = Santalales
Mitrastemonaceae = Ericales
Miyoshiaceae = Petrosaviaceae = Petrosaviales
Modeccaceae = Passifloraceae = Malpighiales
Molluginaceae = Caryophyllales
Monardaceae = Lamiaceae = Lamiales
Monimiaceae = Laurales
Monodoraceae = Annonaceae = Magnoliales
Monotaceae = Dipterocarpaceae = Malvales
Monotropaceae = Ericaceae = Ericales
Monsteraceae = Araceae = Alismatales
Montiaceae = Caryophyllales
Montiniaceae = Solanales
Montsechiaceae (extinct) = Ceratophyllales
Moraceae = Rosales
Moreniaceae = Arecaceae = Arecales
Morinaceae = Caprifoliaceae = Dipsacales
Moringaceae = Brassicales
Mouririaceae = Melastomataceae = Myrtales
Moutabeaceae = Polygalaceae = Fabales
Muntingiaceae = Malvales
Musaceae = Zingiberales
Mutisiaceae = Asteraceae = Asterales
Myodocarpaceae = Apiales
Myoporaceae = Scrophulariaceae = Lamiales
Myricaceae = Fagales
Myriophyllaceae = Haloragaceae = Saxifragales
Myristicaceae = Magnoliales
Myrobalanaceae = Combretaceae = Myrtales
Myrothamnaceae = Gunnerales
Myrrhiniaceae = Myrtaceae = Myrtales
Myrsinaceae = Primulaceae = Ericales
Myrtaceae = Myrtales
Mystropetalaceae = Balanophoraceae = Santalales

Nageiaceae = Podocarpaceae = Cupressales
Najadaceae = Hydrocharitaceae = Alismatales
Namaceae = Boraginales
Nandinaceae = Berberidaceae = Ranunculales
Nanodeaceae = Santalaceae = Santalales
Napoleonaeaceae = Lecythidaceae = Ericales
Nartheciaceae = Dioscoreales
Narcissaceae = Amaryllidaceae = Asparagales
Nardaceae = Poaceae = Poales
Nassauviaceae = Asteraceae = Asterales
Naucleaceae = Rubiaceae = Gentianales
Nectaropetalaceae = Erythroxylaceae = Malpighiales
Negripteridaceae = Pteridaceae = Polypodiales
Neilliaceae = Rosaceae = Rosales
Nelsoniaceae = Acanthaceae = Lamiales
Nelumbonaceae = Proteales
Nemacladaceae = Campanulaceae = Asterales
Neocallitropsidaceae = Cupressaceae = Cupressales
Neottiaceae = Orchidaceae = Asparagales
Nepenthaceae = Caryophyllales
Nepetaceae = Lamiaceae = Lamiales
Nephrolepidaceae = Polypodiales-eupolypod I
Nesogenaceae = Orobanchaceae = Lamiales
Neuradaceae = Malvales
Neuwiediaceae = Orchidaceae = Asparagales
Nhandirobaceae = Cucurbitaceae = Cucurbitales
Nicotianaceae = Solanaceae = Solanales
Nigellaceae = Ranunculaceae = Ranunculales
Nitrariaceae = Sapindales
Nolanaceae = Solanaceae = Solanales
Nolinaceae = Asparagaceae = Asparagales
Nonateliaceae = Rubiaceae = Gentianales
Nopaleaceae = Cactaceae = Caryophyllales
Noranteaceae = Marcgraviaceae = Ericales
Nothofagaceae = Fagales
Nupharaceae = Nymphaeaceae = Nymphaeales
Nuytsiaceae = Loranthaceae = Santalales
Nyctaginaceae = Caryophyllales
Nyctanthaceae = Oleaceae = Lamiales
Nymphaeaceae = Nymphaeales
Nypaceae = Arecaceae = Arecales
Nyssaceae = Cornales

Obolariaceae = Gentianaceae = Gentianales
Ochnaceae = Malpighiales
Ochranthaceae = Staphyleaceae = Crossosomatales
Octoknemaceae = Santalales
Oenotheraceae = Onagraceae = Myrtales
Oftiaceae = Scrophulariaceae = Lamiales
"Olacaceae" = Santalales
Oleaceae = Lamiales
Oleandraceae = Polypodiales-eupolypod I
Oliniaceae = Penaeaceae = Myrtales
Olyraceae = Poaceae = Poales
Onagraceae = Myrtales
Oncothecaceae = Icacinales
Onocleaceae = eupolypod II
Onosmaceae = Boraginaceae = Boraginales
Operculariaceae = Rubiaceae = Gentianales
Ophioglossaceae = Ophioglossales
Ophiopogonaceae = Asparagaceae = Asparagales
Ophioxylaceae = Apocynaceae = Gentianales
Ophiraceae = Grubbiaceae = Cornales
Ophiuraceae = Poaceae = Poales
Ophrydaceae = Orchidaceae = Asparagales
Opiliaceae = Santalales
Oporanthaceae = Amaryllidaceae = Asparagales
Opuntiaceae = Cactaceae = Caryophyllales
Orchidaceae = Asparagales
Ornithogalaceae = Asparagaceae = Asparagales
Ornithrophaceae = Cunoniaceae = Oxalidales
Orobanchaceae = Lamiales
Orontiaceae = Araceae = Alismatales
Ortegaceae = Caryophyllaceae = Caryophyllales
Oryzaceae = Poaceae = Poales
Osyridaceae = Santalaceae = Santalales
Oxalidaceae = Oxalidales
Oxycladaceae = Plantaginaceae = Lamiales
Oxycoccaceae = Ericaceae = Ericales
Oxystylidaceae = Cleomaceae = Brassicales

Pachysandraceae = Buxaceae = Buxales
Pacouriaceae = Apocynaceae = Gentianales
Paeoniaceae = Saxifragales
Pagamaeaceae = Rubiaceae = Gentianales
Paivaeusaceae = Picrodendraceae = Malpighiales
Palmae = Arecales
Pancratiaceae = Amaryllidaceae = Asparagales
Pandaceae = Malpighiales
Pandanaceae = Pandanales
Pangiaceae = Achariaceae = Malpighiales
Panicaceae = Poaceae = Poales
Papaveraceae = Ranunculales
Papayaceae = Caricaceae = Brassicales
Papilionaceae = Fabaceae = Fabales
Pappophoraceae = Poaceae = Poales
Papyraceae = Cyperaceae = Poales
Paracryphiaceae = Paracryphiales
Parasitaxaceae = Podocarpaceae = Cupressales
Parianaceae = Poaceae = Poales
Paridaceae = Melanthiaceae = Liliales
Parkeriaceae = Pteridaceae = Polypodiales
Parnassiaceae = Celastraceae = Celastrales
Paronychiaceae = Caryophyllaceae = Caryophyllales
Paropsiaceae = Passifloraceae = Malpighiales
Parrotiaceae = Hamamelidaceae = Saxifragales
Partheniaceae = Asteraceae = Asterales
Paspalaceae = Poaceae = Poales
Passifloraceae = Malpighiales
Pastinacaceae = Apiaceae = Apiales
Paulliniaceae = Sapindaceae = Sapindales
Paulowniaceae = Lamiales
Paviaceae = Sapindaceae = Sapindales
Pectiantiaceae = Saxifragaceae = Saxifragales
Pedaliaceae = Lamiales
Pedicularidaceae = Orobanchaceae = Lamiales
Peganaceae = Nitrariaceae = Sapindales
Peliosanthaceae = Asparagaceae = Asparagales
Pellicieraceae = Tetrameristaceae = Ericales
Peltantheraceae = Lamiales
Penaeaceae = Myrtales
Pennantiaceae = Apiales
Pentadiplandraceae = Brassicales
Pentapetaceae = Malvaceae = Malvales
Pentaphragmataceae = Asterales
Pentaphylacaceae = Ericales
Pentastemonaceae = Stemonaceae = Pandanales
Penthoraceae = Saxifragales
Peperomiaceae = Piperaceae = Piperales
Peraceae = Malpighiales
Peranemataceae = Dryopteridaceae = Polypodiales-eupolypod I
Perdiciaceae = Asteraceae = Asterales
Peridiscaceae = Saxifragales
Periplocaceae = Apocynaceae = Gentianales
Peripterygiaceae = Cardiopteridaceae = Aquifoliales
Perseaceae = Lauraceae = Laurales
Persicariaceae = Polygonaceae = Caryophyllales
Petenaeaceae = Huerteales
Petermanniaceae = Liliales
Petiveriaceae = Caryophyllales
Petreaceae = Verbenaceae = Lamiales
Petrosaviaceae = Petrosaviales
Phalaridaceae = Poaceae = Poales
Phaleriaceae = Thymelaeaceae = Malvales
Pharaceae = Poaceae = Poales
Pharnaceaceae = Molluginaceae = Caryophyllales
Phaseolaceae = Fabaceae = Fabales
Phellinaceae = Asterales
Phelypaeaceae = Orobanchaceae = Lamiales
Pherosphaeraceae = Podocarpaceae = Cupressales
Philadelphaceae = Hydrangeaceae = Cornales
Philesiaceae = Liliales
Philippodendraceae = Malvaceae = Malvales
Philocrenaceae = Podostemaceae = Malpighiales
Philodendraceae = Araceae = Alismatales
Philydraceae = Commelinales
Phleaceae = Poaceae = Poales
Phoenicaceae = Arecaceae = Arecales
Phoradendraceae = Santalaceae = Santalales
Phormiaceae = Asphodelaceae = Asparagales
Phrymaceae = Lamiales
Phylicaceae = Rhamnaceae = Rosales
Phyllanthaceae = Malpighiales
Phyllocladaceae = Podocarpaceae = Cupressales
Phyllonomaceae = Aquifoliales
Physenaceae = Caryophyllales
Phytelephaceae = Arecaceae = Arecales
Phytocrenaceae = Icacinaceae = Icacinales
Phytolaccaceae = Caryophyllales
Piceaceae = Pinaceae = Pinales
Picramniaceae = Picramniales
Picridaceae = Asteraceae = Asterales
Picrodendraceae = Malpighiales
Pilgerodendraceae = Cupressaceae = Cupressales
Pilocarpaceae = Rutaceae = Sapindales
Pilulariaceae = Marsileaceae = Marsileales
Pimpinellaceae = Apiaceae = Apiales
Pinaceae = Pinales
Pinguiculaceae = Lentibulariaceae = Lamiales
Piperaceae = Piperales
Piriquetaceae = Passifloraceae = Malpighiales
Pisoniaceae = Nyctaginaceae = Caryophyllales
Pistaciaceae = Anacardiaceae = Sapindales
Pistiaceae = Araceae = Alismatales
Pittosporaceae = Apiales
Plagianthaceae = Malvaceae = Malvales
Plagiogyraceae = Cyatheales
Plagiopteraceae = Celastraceae = Celastrales
Plantaginaceae = Lamiales
Platanaceae = Proteales
Platycaryaceae = Juglandaceae = Fagales
Platyceriaceae = Polypodiaceae = Polypodiales-eupolypod I
Platycladaceae = Cupressaceae = Cupressales
Platyspermataceae = Alseuosmiaceae = Asterales
Platyzomataceae = Pteridaceae = Polypodiales
Plectroniaceae = Penaeaceae = Myrtales
Pleurisanthaceae = Icacinaceae = Icacinales
Pleurisoriopsidaceae = Polypodiaceae = Polypodiales-eupolypod I
Platystemonaceae = Papaveraceae = Ranunculales
Plocospermataceae = Lamiales
Plumbaginaceae = Caryophyllales
Plumeriaceae = Apocynaceae = Gentianales
Poaceae = Poales
Podoaceae = Anacardiaceae = Sapindales
Podocarpaceae = Cupressales
Podophyllaceae = Berberidaceae = Ranunculales
Podostemaceae = Malpighiales
Polemoniaceae = Ericales
Poliothyrsidaceae = Salicaceae = Malpighiales
Polpodaceae = Molluginaceae = Caryophyllales
Polycarpaeaceae = Caryophyllaceae = Caryophyllales
Polycnemaceae = Amaranthaceae = Caryophyllales
Polygalaceae = Fabales
Polygonaceae = Caryophyllales
Polygonanthaceae = Anisophylleaceae = Cucurbitales
Polygonataceae = Asparagaceae = Asparagales
Polyosmaceae = Escalloniaceae = Escalloniales
Polypodiaceae = Polypodiales-eupolypod I
Pontederiaceae = Commelinales
Poranaceae = Convolvulaceae = Solanales
Porantheraceae = Phyllanthaceae = Malpighiales
Portulacaceae = Caryophyllales
Portulacariaceae = Didiereaceae = Caryophyllales
Posidoniaceae = Alismatales
Potaliaceae = Gentianaceae = Gentianales
Potamogetonaceae = Alismatales
Potentillaceae = Rosaceae = Rosales
Poteriaceae = Rosaceae = Rosales
Pothaceae = Araceae = Alismatales
Pottingeriaceae = Celastraceae = Celastrales
Primulaceae = Ericales
Prioniaceae = Thurniaceae = Poales
Prionotaceae = Ericaceae = Ericales
Prockiaceae = Salicaceae = Malpighiales
Proteaceae = Proteales
Prumnopityaceae = Podocarpaceae = Cupressales
Prunaceae = Rosaceae = Rosales
Pseliaceae = Menispermaceae = Ranunculales
Pseudanthaceae = Picrodendraceae = Malpighiales
Pseudophoenicaceae = Arecaceae = Arecales
Psilotaceae = Ophioglossales
Psiloxylaceae = Myrtaceae = Myrtales
Psittacanthaceae = Loranthaceae = Santalales
Psychotriaceae = Rubiaceae = Gentianales
Psylliaceae = Plantaginaceae = Lamiales
Ptaeroxylaceae = Rutaceae = Sapindales
Pteleaceae = Rutaceae = Sapindales
Pteleocarpaceae = ?Gelsemiaceae = Gentianales
Pteridaceae = Polypodiales
Pteridiaceae = Dennstaedtiaceae = Polypodiales
Pteridophyllaceae = Papaveraceae = Ranunculales
Pterisanthaceae = Vitaceae = Vitales
Pterostemonaceae = Iteaceae = Saxifragales
Punicaceae = Lythraceae = Myrtales
Putranjivaceae = Malpighiales
Pycnanthaceae = Orchidaceae = Orchidales
Pyraceae = Rosaceae = Rosales
Pyrolaceae = Pyroloideae = Ericales

Quassiaceae = Simaroubaceae = Sapindales
Quercaceae = Fagaceae = Fagales
Quiinaceae = Ochnaceae = Malpighiales
Quillajaceae = Fabales
Quintiniaceae = Paracryphiaceae = Paracryphiales

Rafflesiaceae = Malpighiales
Ramondaceae = Gesneriaceae = Lamiales
Randiaceae = Rubiaceae = Gentianales
Ranunculaceae = Ranunculales
Ranzaniaceae = Berberidaceae = Ranunculales
Rapateaceae = Poales
Raphanaceae = Brassicaceae = Brassicales
Reaumuriaceae = Tamaricaceae = Caryophyllales
Rehmanniaceae = Orobanchaceae = Lamiales
Resedaceae = Brassicales
Restionaceae = Poales
Retziaceae = Stilbaceae = Lamiales
Rhabdodendraceae = Caryophyllales
Rhachidosoraceae = Polypodiales-eupolypod II
Rhamnaceae = Rosales
