"Site","Plot","Xfield","Yfield","Family","Genus","Species","D","H"
"Petit_Plateau",213,116.5,296,"Rubiaceae","Chimarrhis","turbinata",68.3,29.4121150982439
"Petit_Plateau",213,117,274,"Urticaceae","Pourouma","mollis",17.1,NA
"Petit_Plateau",213,117,296,"Fabaceae","Inga","paraensis",14.9,NA
"Petit_Plateau",213,117.199996948242,243.699996948242,"Burseraceae","Protium","morii",10.8,NA
"Petit_Plateau",213,117.5,215,"Sapotaceae","Micropholis","sanctae-rosae",11.5,NA
"Petit_Plateau",213,117.5,249,"Arecaceae","Astrocaryum","sciophilum",12,NA
"Petit_Plateau",213,117.5,262.5,"Fabaceae","Inga","thibaudiana",15.8,NA
"Petit_Plateau",213,117.5,292.399993896484,"Chrysobalanaceae","Licania","alba",26.9,NA
"Petit_Plateau",213,118,213.5,"Sapotaceae","Manilkara","huberi",79.4,NA
"Petit_Plateau",213,118,231.600006103516,"Olacaceae","Dulacia","guianensis",19,NA
"Petit_Plateau",213,118,239.600006103516,"Rubiaceae","Duroia","aquatica",14.7,NA
"Petit_Plateau",213,118.699996948242,239.699996948242,"Lecythidaceae","Eschweilera","grandiflora",11.8,NA
"Petit_Plateau",213,118.800003051758,282,"Bignoniaceae","Jacaranda","copaia",11.1,NA
"Petit_Plateau",213,120,247,"Fabaceae","Indet.Fabaceae","Indet.",10.4,NA
"Petit_Plateau",213,120.199996948242,239.699996948242,"Sapotaceae","Manilkara","huberi",102.8,35.7719317339631
"Petit_Plateau",213,120.199996948242,289.700012207031,"Siparunaceae","Siparuna","pachyantha",34.2,NA
"Petit_Plateau",213,120.199996948242,290.200012207031,"Arecaceae","Astrocaryum","sciophilum",13,NA
"Petit_Plateau",213,120.400001525879,252,"Burseraceae","Indet.Burseraceae","Indet.",35.1,NA
"Petit_Plateau",213,120.800003051758,281,"Sapotaceae","Pouteria","sp.38-CAY",21,NA
"Petit_Plateau",213,121,236,"Chrysobalanaceae","Hirtella","glandulosa",12.3,NA
"Petit_Plateau",213,121,288,"Sapotaceae","Pouteria","laevigata",29.5,NA
"Petit_Plateau",213,121.099998474121,252,"Sapotaceae","Chrysophyllum","prieurii",21.8,NA
"Petit_Plateau",213,121.400001525879,296.5,"Metteniusaceae","Dendrobangia","boliviana",27.4,NA
"Petit_Plateau",213,121.5,234,"Apocynaceae","Lacmellea","aculeata",13.9,NA
"Petit_Plateau",213,121.599998474121,286,"Lecythidaceae","Eschweilera","coriacea",14.5,NA
"Petit_Plateau",213,121.800003051758,294,"Lecythidaceae","Lecythis","poiteaui",10.9,16.6440455643928
"Petit_Plateau",213,122.599998474121,210.100006103516,"Fabaceae","Vouacapoua","americana",45.8,NA
"Petit_Plateau",213,123.400001525879,294.600006103516,"Lecythidaceae","Eschweilera","chartaceifolia",10.8,NA
"Petit_Plateau",213,124,215,"Arecaceae","Astrocaryum","sciophilum",13.8,22.6635205769929
"Petit_Plateau",213,124,220.100006103516,"Fabaceae","Inga","rubiginosa",16.1,NA
"Petit_Plateau",213,124,223.5,"Sapotaceae","Chrysophyllum","argenteum",13.8,NA
"Petit_Plateau",213,124,253,"Meliaceae","Carapa","surinamensis",13.1,NA
"Petit_Plateau",213,124,264,"Ebenaceae","Diospyros","carbonaria",12.3,NA
"Petit_Plateau",213,124.5,267,"Urticaceae","Pourouma","mollis",24.1,NA
"Petit_Plateau",213,124.5,268,"Apocynaceae","Ambelania","acida",12.3,NA
"Petit_Plateau",213,125,203,"Chrysobalanaceae","Licania","alba",11.6,NA
"Petit_Plateau",213,125,205,"Lauraceae","Indet.Lauraceae","sp.30-CAY",12.9,NA
"Petit_Plateau",213,125,214,"Lecythidaceae","Lecythis","poiteaui",19.1,NA
"Petit_Plateau",213,125,278.5,"Sapotaceae","Pouteria","gonggrijpii",18,NA
"Petit_Plateau",213,125,279,"Olacaceae","Minquartia","guianensis",14.5,8.04954678532304
"Petit_Plateau",213,125,284,"Chrysobalanaceae","Licania","alba",10.5,NA
"Petit_Plateau",213,125,295,"Myristicaceae","Virola","michelii",43.6,NA
"Petit_Plateau",213,125.099998474121,267.5,"Euphorbiaceae","Conceveiba","guianensis",15.4,NA
"Petit_Plateau",213,126,253,"Sapotaceae","Pouteria","gonggrijpii",25.2,NA
"Petit_Plateau",213,126,256,"Meliaceae","Trichilia","pallida",24.1,NA
"Petit_Plateau",213,126,270.100006103516,"Fabaceae","Inga","acreana",14.3,NA
"Petit_Plateau",213,126,281.5,"Fabaceae","Inga","capitata",13.9,NA
"Petit_Plateau",213,126.400001525879,225,"Meliaceae","Trichilia","pallida",19.6,NA
"Petit_Plateau",213,126.5,256.600006103516,"Fabaceae","Inga","huberi",42.5,NA
"Petit_Plateau",213,127,214,"Apocynaceae","Lacmellea","aculeata",14.9,NA
"Petit_Plateau",213,128,278,"Urticaceae","Pourouma","mollis",15.7,NA
"Petit_Plateau",213,128,294,"Lecythidaceae","Lecythis","persistens",10.7,NA
"Petit_Plateau",213,128,296,"Chrysobalanaceae","Couepia","caryophylloides",10.9,NA
"Petit_Plateau",213,129.100006103516,262.600006103516,"Chrysobalanaceae","Licania","canescens",17.9,NA
"Petit_Plateau",213,129.5,271.5,"Urticaceae","Pourouma","mollis",16.6,NA
"Petit_Plateau",213,129.5,275,"Olacaceae","Minquartia","guianensis",61.5,NA
"Petit_Plateau",213,129.899993896484,253,"Anacardiaceae","Astronium","ulei",11,NA
"Petit_Plateau",213,129.899993896484,283,"Burseraceae","Protium","sagotianum",34.6,30.4390320307111
"Petit_Plateau",213,130,275,"Anacardiaceae","Astronium","ulei",11.2,NA
"Petit_Plateau",213,130.199996948242,202,"Lecythidaceae","Eschweilera","coriacea",11.7,NA
"Petit_Plateau",213,130.800003051758,265.100006103516,"Chrysobalanaceae","Licania","membranacea",10.8,18.2897612922811
"Petit_Plateau",213,131,217.5,"Meliaceae","Trichilia","pallida",15.5,NA
"Petit_Plateau",213,131,265.100006103516,"Arecaceae","Astrocaryum","sciophilum",25,NA
"Petit_Plateau",213,131.5,284.100006103516,"Annonaceae","Guatteria","intermedia",11.9,NA
"Petit_Plateau",213,131.5,289.5,"Linaceae","Hebepetalum","humiriifolium",38.4,NA
"Petit_Plateau",213,131.5,297,"Myrtaceae","Eugenia","patrisii",21.5,NA
"Petit_Plateau",213,131.600006103516,214,"Lecythidaceae","Eschweilera","coriacea",17.6,NA
"Petit_Plateau",213,132.199996948242,207,"Fabaceae","Dicorynia","guianensis",12.3,15.4426252710132
"Petit_Plateau",213,132.5,260.100006103516,"Chrysobalanaceae","Licania","membranacea",13.1,NA
"Petit_Plateau",213,132.5,264.100006103516,"Fabaceae","Parkia","nitida",69.4,31.6569556780176
"Petit_Plateau",213,133,223.600006103516,"Chrysobalanaceae","Licania","membranacea",12,NA
"Petit_Plateau",213,133,248.5,"Fabaceae","Vouacapoua","americana",26.9,NA
"Petit_Plateau",213,133.5,243.5,"Fabaceae","Inga","longipedunculata",20.1,NA
"Petit_Plateau",213,133.5,266,"Meliaceae","Carapa","surinamensis",19.9,NA
"Petit_Plateau",213,134,215,"Metteniusaceae","Poraqueiba","guianensis",18,NA
"Petit_Plateau",213,134,220.600006103516,"Myristicaceae","Iryanthera","sagotiana",18.9,NA
"Petit_Plateau",213,135,214.699996948242,"Meliaceae","Trichilia","pallida",22.2,NA
"Petit_Plateau",213,135,247.5,"Lecythidaceae","Gustavia","hexapetala",20.9,NA
"Petit_Plateau",213,135,270.200012207031,"Chrysobalanaceae","Licania","alba",18.2,NA
"Petit_Plateau",213,135,272.600006103516,"Arecaceae","Oenocarpus","bataua",20,NA
"Petit_Plateau",213,135.100006103516,286,"Anacardiaceae","Tapirira","guianensis",19.4,NA
"Petit_Plateau",213,135.5,215.199996948242,"Urticaceae","Cecropia","obtusa",22.3,16.9568612600171
"Petit_Plateau",213,135.5,246.5,"Fabaceae","Vouacapoua","americana",37.6,NA
"Petit_Plateau",213,136,214,"Sapotaceae","Chrysophyllum","eximium",13.3,NA
"Petit_Plateau",213,136,228.600006103516,"Lecythidaceae","Eschweilera","coriacea",32.6,NA
"Petit_Plateau",213,136,238.600006103516,"Fabaceae","Vouacapoua","americana",30.1,NA
"Petit_Plateau",213,136,245,"Meliaceae","Trichilia","pallida",13.2,NA
"Petit_Plateau",213,136,254,"Meliaceae","Trichilia","pallida",14.7,NA
"Petit_Plateau",213,136,283.600006103516,"Malvaceae","Theobroma","guianense",12.8,NA
"Petit_Plateau",213,137,212,"Lauraceae","Ocotea","percurrens",24.6,22.7493678915111
"Petit_Plateau",213,137,271,"Sapotaceae","Ecclinusa","lanceolata",12.5,NA
"Petit_Plateau",213,137,279.799987792969,"Apocynaceae","Macoubea","guianensis",13.1,NA
"Petit_Plateau",213,137,290.600006103516,"Lecythidaceae","Eschweilera","squamata",22.6,NA
"Petit_Plateau",213,137,293,"Arecaceae","Oenocarpus","bataua",18.4,NA
"Petit_Plateau",213,137.800003051758,299,"Arecaceae","Oenocarpus","bataua",16.2,NA
"Petit_Plateau",213,138,228,"Annonaceae","Anaxagorea","acuminata",12,NA
"Petit_Plateau",213,138,272.600006103516,"Clusiaceae","Tovomita","obovata",22,NA
"Petit_Plateau",213,138,273.600006103516,"Meliaceae","Carapa","surinamensis",10.3,NA
"Petit_Plateau",213,138,296.5,"Apocynaceae","Himatanthus","articulatus",28.8,NA
"Petit_Plateau",213,139,203,"Putranjivaceae","Drypetes","fanshawei",17.5,NA
"Petit_Plateau",213,139.5,292,"Nyctaginaceae","Neea","sp.3-CAY",20,NA
"Petit_Plateau",213,139.800003051758,263.399993896484,"Malvaceae","Eriotheca","globosa",29.9,NA
"Petit_Plateau",213,140.100006103516,268,"Malvaceae","Sterculia","speciosa",14.3,NA
"Petit_Plateau",213,140.600006103516,267.5,"Malvaceae","Apeiba","petoumo",48.8,NA
"Petit_Plateau",213,141,206,"Meliaceae","Trichilia","pallida",11.4,NA
"Petit_Plateau",213,141,274,"Annonaceae","Xylopia","nitida",28.9,NA
"Petit_Plateau",213,142,203,"Moraceae","Brosimum","Indet.",51.5,NA
"Petit_Plateau",213,142,206,"Lecythidaceae","Eschweilera","grandiflora",33.2,28.9428845639275
"Petit_Plateau",213,142,209.600006103516,"Salicaceae","Casearia","javitensis",12.8,NA
"Petit_Plateau",213,142,232,"Lecythidaceae","Eschweilera","chartaceifolia",12,NA
"Petit_Plateau",213,142,279,"Lecythidaceae","Gustavia","hexapetala",14.6,NA
"Petit_Plateau",213,142,285.5,"Fabaceae","Inga","longipedunculata",17.8,NA
"Petit_Plateau",213,142.600006103516,207,"Vochysiaceae","Qualea","rosea",71.5,NA
"Petit_Plateau",213,143,210.600006103516,"Myristicaceae","Virola","kwatae",13,NA
"Petit_Plateau",213,143,221.600006103516,"Rubiaceae","Amaioua","guianensis",10.7,NA
"Petit_Plateau",213,143,234,"Urticaceae","Pourouma","mollis",11.6,NA
"Petit_Plateau",213,143,288,"Lecythidaceae","Lecythis","poiteaui",23.1,NA
"Petit_Plateau",213,143,296,"Euphorbiaceae","Conceveiba","guianensis",13.1,NA
"Petit_Plateau",213,143,296,"Indet.","Indet.Indet.","Indet.",10.3,NA
"Petit_Plateau",213,144,214,"Burseraceae","Protium","gallicum",15.7,18.5972691617103
"Petit_Plateau",213,144,255,"Myristicaceae","Iryanthera","sagotiana",10.9,11.7404107019119
"Petit_Plateau",213,144.600006103516,270.5,"Violaceae","Leonia","glycycarpa",11.3,NA
"Petit_Plateau",213,144.600006103516,285.600006103516,"Nyctaginaceae","Indet.Nyctaginaceae","Indet.",19.3,NA
"Petit_Plateau",213,145,208,"Burseraceae","Protium","Indet.",10.4,NA
"Petit_Plateau",213,145,235,"Fabaceae","Vouacapoua","americana",66.2,NA
"Petit_Plateau",213,145,261,"Sapotaceae","Chrysophyllum","eximium",64.8,NA
"Petit_Plateau",213,145,272.700012207031,"Lauraceae","Aiouea","longipetiolata",17.5,NA
"Petit_Plateau",213,145,274.600006103516,"Cordiaceae","Cordia","sagotii",17.2,NA
"Petit_Plateau",213,145,279,"Lecythidaceae","Lecythis","idatimon",24.6,NA
"Petit_Plateau",213,145,294,"Sapotaceae","Ecclinusa","lanceolata",20,NA
"Petit_Plateau",213,145.5,264.600006103516,"Fabaceae","Abarema","jupunba",34.3,NA
"Petit_Plateau",213,145.5,280.200012207031,"Arecaceae","Oenocarpus","bataua",14.4,NA
"Petit_Plateau",213,145.5,296.959991455078,"Cordiaceae","Cordia","bicolor",11.9,NA
"Petit_Plateau",213,146,237.600006103516,"Sapotaceae","Pouteria","torta",22.4,NA
"Petit_Plateau",213,146,283.600006103516,"Myristicaceae","Iryanthera","sagotiana",13.7,NA
"Petit_Plateau",213,146,285.600006103516,"Sapotaceae","Pouteria","hispida",35,NA
"Petit_Plateau",213,146.399993896484,260.100006103516,"Sapotaceae","Pouteria","eugeniifolia",26,NA
"Petit_Plateau",213,146.5,230.100006103516,"Vochysiaceae","Qualea","moriboomiorum",11.1,NA
"Petit_Plateau",213,147,237,"Indet.","Indet.Indet.","Indet.",10.3,NA
"Petit_Plateau",213,147,240.800003051758,"Lecythidaceae","Eschweilera","coriacea",15.1,NA
"Petit_Plateau",213,147,255,"Fabaceae","Dicorynia","guianensis",41.5,NA
"Petit_Plateau",213,147.5,210.5,"Fabaceae","Dicorynia","guianensis",59.8,36.3420770130411
"Petit_Plateau",213,147.5,253,"Annonaceae","Unonopsis","perrottetii",15.5,NA
"Petit_Plateau",213,147.5,261,"Lauraceae","Indet.Lauraceae","Indet.",11.2,NA
"Petit_Plateau",213,147.5,279.5,"Clusiaceae","Symphonia","sp.1",37.9,NA
"Petit_Plateau",213,148,240.5,"Sapotaceae","Micropholis","venulosa",24.8,NA
"Petit_Plateau",213,148,257.600006103516,"Ebenaceae","Diospyros","martinii",11.9,NA
"Petit_Plateau",213,148,271.600006103516,"Burseraceae","Protium","opacum_subsp.rabelianum",15.1,NA
"Petit_Plateau",213,148,273,"Lecythidaceae","Eschweilera","coriacea",11.1,NA
"Petit_Plateau",213,148,282,"Malvaceae","Sterculia","pruriens",12.7,NA
"Petit_Plateau",213,148.5,206,"Sapotaceae","Pouteria","gonggrijpii",20.5,NA
"Petit_Plateau",213,148.5,251,"Lecythidaceae","Eschweilera","coriacea",16.7,NA
"Petit_Plateau",213,149,294.600006103516,"Burseraceae","Protium","decandrum",21.3,28.1532129503743
"Petit_Plateau",213,149.5,228.600006103516,"Myristicaceae","Virola","michelii",10.6,NA
"Petit_Plateau",213,149.5,230.600006103516,"Fabaceae","Inga","huberi",13.5,NA
"Petit_Plateau",213,149.800003051758,279.799987792969,"Meliaceae","Carapa","surinamensis",60.2,NA
"Petit_Plateau",213,149.899993896484,262.600006103516,"Sapotaceae","Pradosia","ptychandra",56.2,NA
"Petit_Plateau",213,150.199996948242,231.5,"Sapotaceae","Chrysophyllum","argenteum",11.9,NA
"Petit_Plateau",213,150.199996948242,296,"Lecythidaceae","Eschweilera","simiorum",16.1,NA
"Petit_Plateau",213,150.5,255,"Chrysobalanaceae","Couepia","caryophylloides",39.6,NA
"Petit_Plateau",213,150.5,295,"Fabaceae","Inga","paraensis",29.7,NA
"Petit_Plateau",213,151,214,"Anacardiaceae","Thyrsodium","puberulum",13,NA
"Petit_Plateau",213,151,218,"Burseraceae","Protium","sagotianum",16.1,NA
"Petit_Plateau",213,151,220.5,"Indet.","Indet.Indet.","Indet.",10.2,NA
"Petit_Plateau",213,151,267.600006103516,"Lecythidaceae","Eschweilera","coriacea",25,21.0590967319062
"Petit_Plateau",213,151,276.600006103516,"Myristicaceae","Virola","michelii",18.7,NA
"Petit_Plateau",213,151.5,224,"Euphorbiaceae","Conceveiba","guianensis",13.4,NA
"Petit_Plateau",213,152.5,251.5,"Lauraceae","Indet.Lauraceae","Indet.",81.2,NA
"Petit_Plateau",213,152.5,294,"Fabaceae","Parkia","velutina",43.5,NA
"Petit_Plateau",213,153,215,"Burseraceae","Protium","trifoliolatum",13.7,NA
"Petit_Plateau",213,153,250.5,"Anacardiaceae","Thyrsodium","puberulum",29,NA
"Petit_Plateau",213,153,296,"Lecythidaceae","Eschweilera","coriacea",19.7,19.7261191262028
"Petit_Plateau",213,153,297,"Clusiaceae","Tovomita","caloneura",16.3,NA
"Petit_Plateau",213,153.199996948242,296.5,"Lauraceae","Rhodostemonodaphne","rufovirgata",13.3,13.7456667832184
"Petit_Plateau",213,153.5,299.899993896484,"Apocynaceae","Ambelania","acida",13.5,NA
"Petit_Plateau",213,153.600006103516,209.100006103516,"Fabaceae","Vatairea","paraensis",14.9,NA
"Petit_Plateau",213,153.600006103516,231.600006103516,"Malvaceae","Sterculia","sp.1-CAY",11.9,NA
"Petit_Plateau",213,153.600006103516,297,"Lauraceae","Aniba","taubertiana",17.8,NA
"Petit_Plateau",213,154,228,"Lauraceae","Ocotea","argyrophylla",28.2,NA
"Petit_Plateau",213,154,251.5,"Lecythidaceae","Eschweilera","grandiflora",13.9,NA
"Petit_Plateau",213,154,255.600006103516,"Lecythidaceae","Eschweilera","grandiflora",18.5,NA
"Petit_Plateau",213,154.5,233.100006103516,"Fabaceae","Dicorynia","guianensis",76.1,NA
"Petit_Plateau",213,154.5,234,"Lecythidaceae","Couratari","multiflora",15.3,NA
"Petit_Plateau",213,154.5,283,"Chrysobalanaceae","Hirtella","glandulosa",32.4,NA
"Petit_Plateau",213,154.600006103516,224,"Fabaceae","Dicorynia","guianensis",16.8,20.9027725519399
"Petit_Plateau",213,155,218,"Indet.","Indet.Indet.","Indet.",10,NA
"Petit_Plateau",213,155,247,"Siparunaceae","Siparuna","decipiens",12.8,NA
"Petit_Plateau",213,155,265,"Fabaceae","Vouacapoua","americana",26.1,NA
"Petit_Plateau",213,155,272.5,"Fabaceae","Inga","acreana",11.8,NA
"Petit_Plateau",213,155,283,"Burseraceae","Protium","decandrum",16.9,NA
"Petit_Plateau",213,155,295.5,"Fabaceae","Inga","acrocephala",13.5,NA
"Petit_Plateau",213,155.5,297.5,"Vochysiaceae","Qualea","rosea",41.1,NA
"Petit_Plateau",213,156,241.5,"Annonaceae","Duguetia","calycina",14,13.2171855095633
"Petit_Plateau",213,156.5,239,"Lecythidaceae","Lecythis","confertiflora",15.1,NA
"Petit_Plateau",213,157,218,"Sapotaceae","Pouteria","sp.38-CAY",22.4,NA
"Petit_Plateau",213,157,234,"Myristicaceae","Virola","michelii",24.2,NA
"Petit_Plateau",213,157,275,"Burseraceae","Protium","opacum_subsp.rabelianum",20.7,NA
"Petit_Plateau",213,157.5,222,"Anacardiaceae","Tapirira","bethanniana",37.4,NA
"Petit_Plateau",213,157.600006103516,294,"Arecaceae","Oenocarpus","bataua",18.8,NA
"Petit_Plateau",213,158,271,"Malvaceae","Sterculia","pruriens",19,NA
"Petit_Plateau",213,158,282,"Fabaceae","Inga","alba",44.7,NA
"Petit_Plateau",213,158,293,"Lecythidaceae","Lecythis","idatimon",17.7,NA
"Petit_Plateau",213,158.5,204.5,"Lecythidaceae","Lecythis","persistens",11.1,NA
"Petit_Plateau",213,158.5,208.5,"Lecythidaceae","Eschweilera","coriacea",15.9,NA
"Petit_Plateau",213,158.5,210.600006103516,"Sapotaceae","Micropholis","porphyrocarpa",13.2,NA
"Petit_Plateau",213,158.600006103516,256,"Myristicaceae","Virola","michelii",19.4,NA
"Petit_Plateau",213,159,227,"Lecythidaceae","Eschweilera","chartaceifolia",27.7,NA
"Petit_Plateau",213,159,263.5,"Euphorbiaceae","Conceveiba","guianensis",16.2,NA
"Petit_Plateau",213,159.5,253,"Moraceae","Helicostylis","pedunculata",34.2,NA
"Petit_Plateau",213,159.800003051758,280.299987792969,"Lecythidaceae","Eschweilera","squamata",11.3,NA
"Petit_Plateau",213,159.899993896484,299.5,"Sapotaceae","Pouteria","decorticans",26.2,NA
"Petit_Plateau",213,160,286,"Burseraceae","Protium","opacum_subsp.rabelianum",17.4,NA
"Petit_Plateau",213,160.199996948242,250.199996948242,"Sapotaceae","Chrysophyllum","eximium",20.7,NA
"Petit_Plateau",213,160.5,265,"Lecythidaceae","Lecythis","poiteaui",17.4,NA
"Petit_Plateau",213,161,225,"Sapotaceae","Pouteria","decorticans",19.5,NA
"Petit_Plateau",213,161,291,"Lauraceae","Endlicheria","melinonii",11,NA
"Petit_Plateau",213,161,299,"Chrysobalanaceae","Licania","alba",33.6,NA
"Petit_Plateau",213,162,204,"Fabaceae","Vouacapoua","americana",11.4,NA
"Petit_Plateau",213,162,204,"Apocynaceae","Ambelania","acida",15.5,NA
"Petit_Plateau",213,162,207,"Goupiaceae","Goupia","glabra",35.1,NA
"Petit_Plateau",213,162,235,"Sapotaceae","Pouteria","decorticans",28.1,NA
"Petit_Plateau",213,162,254,"Chrysobalanaceae","Hirtella","glandulosa",32.4,21.372812301547
"Petit_Plateau",213,162.100006103516,257,"Meliaceae","Trichilia","pallida",24,NA
"Petit_Plateau",213,162.399993896484,256,"Fabaceae","Vouacapoua","americana",18.3,17.7162208823382
"Petit_Plateau",213,162.5,207,"Burseraceae","Protium","decandrum",10.2,NA
"Petit_Plateau",213,162.5,229.600006103516,"Lauraceae","Aniba","taubertiana",18.7,NA
"Petit_Plateau",213,162.5,275,"Lecythidaceae","Gustavia","hexapetala",23.8,NA
"Petit_Plateau",213,162.5,291,"Burseraceae","Protium","decandrum",16.4,NA
"Petit_Plateau",213,162.600006103516,211.5,"Lecythidaceae","Indet.Lecythidaceae","Indet.",11.7,NA
"Petit_Plateau",213,163,265,"Arecaceae","Astrocaryum","sciophilum",15.3,NA
"Petit_Plateau",213,163.399993896484,242.5,"Lecythidaceae","Eschweilera","chartaceifolia",15.6,22.8520084371777
"Petit_Plateau",213,163.5,248,"Sapotaceae","Pradosia","ptychandra",25,NA
"Petit_Plateau",213,164,204,"Fabaceae","Inga","flagelliformis",30.1,NA
"Petit_Plateau",213,164,222.600006103516,"Apocynaceae","Aspidosperma","excelsum",24.2,NA
"Petit_Plateau",213,164,259,"Siparunaceae","Siparuna","decipiens",14.3,NA
"Petit_Plateau",213,165,213,"Apocynaceae","Aspidosperma","schultesii",24.5,NA
"Petit_Plateau",213,165,215,"Meliaceae","Trichilia","pallida",36.3,NA
"Petit_Plateau",213,165,229,"Melastomataceae","Mouriri","crassifolia",13.9,NA
"Petit_Plateau",213,165,240.199996948242,"Sapotaceae","Micropholis","guyanensis_subsp.duckeana",40.1,NA
"Petit_Plateau",213,165,276,"Rubiaceae","Chimarrhis","turbinata",23.6,NA
"Petit_Plateau",213,165,285,"Metteniusaceae","Poraqueiba","guianensis",13.9,NA
"Petit_Plateau",213,165,289.5,"Fabaceae","Bocoa","prouacensis",10.7,NA
"Petit_Plateau",213,165.5,256,"Lauraceae","Rhodostemonodaphne","grandis",27.7,NA
"Petit_Plateau",213,166.100006103516,265,"Siparunaceae","Siparuna","decipiens",11,NA
"Petit_Plateau",213,166.5,248.600006103516,"Clusiaceae","Symphonia","globulifera",28.4,NA
"Petit_Plateau",213,166.5,255.5,"Arecaceae","Astrocaryum","sciophilum",14.6,NA
"Petit_Plateau",213,166.5,264,"Fabaceae","Inga","fanchoniana",34.9,NA
"Petit_Plateau",213,166.5,276.600006103516,"Chrysobalanaceae","Licania","alba",20.8,NA
"Petit_Plateau",213,166.5,297.600006103516,"Fabaceae","Dicorynia","guianensis",73.5,NA
"Petit_Plateau",213,167,289.5,"Chrysobalanaceae","Licania","alba",15,NA
"Petit_Plateau",213,167,299,"Indet.","Indet.Indet.","Indet.",10.8,NA
"Petit_Plateau",213,167.5,215,"Sapotaceae","Manilkara","bidentata",68.1,NA
"Petit_Plateau",213,167.5,226,"Arecaceae","Astrocaryum","sciophilum",12,NA
"Petit_Plateau",213,168,205.5,"Apocynaceae","Aspidosperma","schultesii",19.9,NA
"Petit_Plateau",213,168,208,"Lecythidaceae","Eschweilera","coriacea",21,NA
"Petit_Plateau",213,168,216,"Myristicaceae","Virola","multicostata",11.8,NA
"Petit_Plateau",213,168,237.5,"Chrysobalanaceae","Licania","membranacea",12.9,NA
"Petit_Plateau",213,168,259,"Burseraceae","Protium","rhoifolium",45.3,NA
"Petit_Plateau",213,168.5,224,"Lecythidaceae","Eschweilera","coriacea",33.7,NA
"Petit_Plateau",213,168.5,228,"Chrysobalanaceae","Hirtella","glandulosa",35.4,NA
"Petit_Plateau",213,169,203.5,"Siparunaceae","Siparuna","decipiens",16.5,19.1170083646426
"Petit_Plateau",213,169,212,"Vochysiaceae","Qualea","rosea",90.7,39.3285092170972
"Petit_Plateau",213,169,259,"Malvaceae","Sterculia","pruriens",11,NA
"Petit_Plateau",213,169.5,201,"Myristicaceae","Virola","michelii",12.7,NA
"Petit_Plateau",213,169.5,286,"Malvaceae","Apeiba","petoumo",28.4,NA
"Petit_Plateau",213,169.899993896484,229.600006103516,"Sapotaceae","Ecclinusa","lanceolata",11.9,NA
"Petit_Plateau",213,169.899993896484,247.600006103516,"Moraceae","Brosimum","guianense",11.9,NA
"Petit_Plateau",213,169.899993896484,292,"Sapotaceae","Pouteria","gonggrijpii",14.8,NA
"Petit_Plateau",213,170.199996948242,249.800003051758,"Myrtaceae","Eugenia","sinemariensis",12.5,NA
"Petit_Plateau",213,170.300003051758,203.600006103516,"Lecythidaceae","Eschweilera","simiorum",18.8,NA
"Petit_Plateau",213,171,216,"Sapotaceae","Pouteria","guianensis",23.4,NA
"Petit_Plateau",213,171,276,"Chrysobalanaceae","Licania","alba",29,NA
"Petit_Plateau",213,171,288,"Lecythidaceae","Eschweilera","coriacea",10.1,NA
"Petit_Plateau",213,172,244,"Bignoniaceae","Handroanthus","serratifolius",36.3,NA
"Petit_Plateau",213,172,264,"Apocynaceae","Geissospermum","laeve",14.1,NA
"Petit_Plateau",213,172,269,"Clusiaceae","Symphonia","globulifera",20.9,NA
"Petit_Plateau",213,172,283.399993896484,"Bignoniaceae","Handroanthus","serratifolius",28.1,NA
"Petit_Plateau",213,172,294,"Moraceae","Indet.Moraceae","Indet.",10.1,NA
"Petit_Plateau",213,172,299.899993896484,"Lauraceae","Indet.Lauraceae","Indet.",11.3,NA
"Petit_Plateau",213,172.5,284,"Meliaceae","Trichilia","pallida",24.2,NA
"Petit_Plateau",213,173,259,"Lecythidaceae","Indet.Lecythidaceae","Indet.",11.9,NA
"Petit_Plateau",213,173.5,205.600006103516,"Lecythidaceae","Lecythis","confertiflora",13.5,NA
"Petit_Plateau",213,173.5,276,"Lauraceae","Sextonia","rubra",70.9,NA
"Petit_Plateau",213,173.600006103516,207,"Lecythidaceae","Lecythis","poiteaui",41.4,NA
"Petit_Plateau",213,174,269.600006103516,"Euphorbiaceae","Conceveiba","guianensis",25,NA
"Petit_Plateau",213,174,293.600006103516,"Chrysobalanaceae","Licania","alba",17.9,NA
"Petit_Plateau",213,175,205,"Sapindaceae","Talisia","simaboides",19.5,NA
"Petit_Plateau",213,175,299.899993896484,"Sapotaceae","Pouteria","eugeniifolia",67.7,NA
"Petit_Plateau",213,176,265,"Meliaceae","Trichilia","cipo",12.9,NA
"Petit_Plateau",213,176,271,"Elaeocarpaceae","Sloanea","granulosa",24.1,NA
"Petit_Plateau",213,176,276,"Myristicaceae","Iryanthera","sagotiana",18.2,NA
"Petit_Plateau",213,176.5,244,"Putranjivaceae","Drypetes","fanshawei",22.4,NA
"Petit_Plateau",213,176.5,289.899993896484,"Siparunaceae","Siparuna","decipiens",12.5,NA
"Petit_Plateau",213,177,202,"Clusiaceae","Tovomita","Indet.",18.5,NA
"Petit_Plateau",213,177,206.600006103516,"Bignoniaceae","Jacaranda","copaia",27.4,NA
"Petit_Plateau",213,177,227,"Vochysiaceae","Qualea","rosea",23.2,NA
"Petit_Plateau",213,177,262,"Malvaceae","Quararibea","duckei",14.4,NA
